temp1,temp2,temp3,humidity1,humidity2,humidity3,light,Blower,Mister
20.8,21.5,21.1,96.7,94,94,1.042,0,0
20.8,21.4,21,96.6,94,94,1.042,0,0
20.8,21.5,21.1,96.5,94,94,1.042,0,0
20.9,21.5,21.1,96.8,94,94,1.042,0,0
20.8,21.5,21.1,97.2,94,94,1.042,0,0
20.9,21.5,21.2,96.2,94,94,1.042,0,0
20.9,21.5,21.2,96.1,94,94,1.042,0,0
20.9,21.5,21.2,97.2,94,94,1.042,0,0
20.9,21.5,21.1,97.2,94,94,1.042,0,0
20.9,21.5,21.1,96.2,94,94,1.042,0,0
20.9,21.6,21.1,96.4,94,94,1.042,0,0
20.9,21.5,21.1,96.5,94,94,1.042,0,0
20.9,21.6,21.1,96.2,94,94,1.042,0,0
20.9,21.6,21.2,96.3,94,94,1.042,0,0
20.9,21.6,21.2,96.1,94,94,1.042,0,0
20.9,21.5,21.1,95.9,94,94,1.042,0,0
20.9,21.5,21.2,96.2,94,94,1.042,0,0
20.9,21.5,21.1,96,94,94,1.042,0,0
20.8,21.4,21.2,96,94,94,1.042,0,0
20.8,21.6,21.1,96.3,94,94,1.042,0,0
20.8,21.5,21.1,95.8,94,94,1.042,0,0
20.8,21.5,21.1,96.3,94,94,1.042,0,0
20.8,21.5,21,96.5,94,94,1.042,0,0
20.8,21.5,21.2,96.4,94,94,1.042,0,0
20.9,21.5,21.2,96.4,94,94,1.042,0,0
20.8,21.5,21.1,96.6,94,94,1.042,0,0
20.8,21.5,21.1,96.4,94,94,1.042,0,0
20.9,21.5,21,71.4,94,94,1.042,0,0
20.8,21.5,21.1,96.6,94,94,1.042,0,0
20.8,21.5,21.2,96.5,94,94,1.042,0,0
20.8,21.5,21,96.6,94,94,1.042,0,0
20.8,21.5,21.1,96.2,94,94,1.042,0,0
20.8,21.5,21.1,96.5,94,94,1.042,0,0
20.8,21.5,21.1,97.3,94,94,1.042,0,0
20.8,21.5,21.1,97,94,94,1.042,0,0
20.8,21.4,21.1,97.1,94,94,1.042,0,0
20.8,21.4,21,97.1,94,94,1.042,0,0
20.8,21.5,21.1,97.2,94,94,1.042,0,0
20.8,21.4,21.1,97.1,94,94,1.042,0,0
20.8,21.5,21.2,97.1,94,94,1.042,0,0
20.8,21.4,21.1,97.2,94,94,1.042,0,0
20.8,21.4,21.1,97.2,94,94,1.042,0,0
20.8,21.5,21.1,97.6,94,94,1.042,0,0
20.8,21.4,21,97.5,94,94,1.042,0,0
20.8,21.5,21.1,97.4,94,94,1.042,0,0
20.8,21.4,21,97.2,94,94,1.042,0,0
20.8,21.4,21,97.5,94,94,1.042,0,0
20.8,21.4,21,97.3,94,94,1.042,0,0
20.8,21.2,21,97.3,94,94,1.042,0,0
20.8,21.4,21,97.2,94,94,1.042,0,0
20.7,21.4,21,97.4,94,94,1.042,0,0
20.8,21.4,21,97.4,94,94,1.042,0,0
20.7,21.4,21,97.5,94,94,1.042,0,0
20.7,21.3,21,97.6,94,94,1.042,0,0
20.7,21.3,21,97.4,94,94,1.042,0,0
20.7,21.3,21,97.3,94,94,1.042,0,0
20.7,21.2,21,97.6,94,94,1.042,0,0
20.7,21.4,21,97.9,94,94,1.042,0,0
20.7,21.3,21,97.8,94,94,1.042,0,0
20.7,21.4,21,97.8,94,94,1.042,0,0
20.7,21.4,21,97.7,94,94,1.042,0,0
20.7,21.4,21,97.6,94,94,1.042,0,0
20.8,21.3,21,97.5,94,94,1.042,0,0
20.8,21.3,20.9,96.4,94,93,1.042,0,0
20.7,21.2,20.9,97,94,93,1.042,0,0
20.7,21.3,20.9,97.2,94,93,1.042,0,0
20.7,21.3,21,96.8,94,94,1.042,0,0
20.7,21.2,20.9,97.3,94,93,1.042,0,0
20.7,21.4,20.9,96.8,94,93,1.042,0,0
20.7,21.2,20.9,96.7,94,93,1.042,0,0
20.7,21.2,20.9,96.4,94,93,1.042,0,0
20.7,21.2,21,96.1,94,94,1.042,0,0
20.7,21.2,21,96.6,94,94,1.042,0,0
20.7,21.2,20.9,96.3,94,93,1.042,0,0
20.7,21.2,20.9,96.4,94,93,1.042,0,0
20.7,21.2,20.9,97,94,93,1.042,0,0
20.7,21.2,20.9,96.5,94,93,1.042,0,0
20.6,21.2,20.9,97,94,93,1.042,0,0
20.7,21.3,21,97.1,94,94,1.042,0,0
20.7,21.3,21,97,94,94,1.042,0,0
20.6,21.2,21,97,94,94,1.042,0,0
20.6,21.2,20.9,96.8,94,93,1.042,0,0
20.7,21.2,21,95.8,94,94,1.042,0,0
20.7,21.2,20.9,96.4,94,93,1.042,0,0
20.7,21.2,20.9,96.3,94,93,1.042,0,0
20.6,21.2,20.9,96.3,94,93,1.042,0,0
20.7,21.2,21,95.8,94,94,1.042,0,0
20.7,21.3,21,95.7,94,94,1.042,0,0
20.7,21.3,20.9,95.9,94,93,1.042,0,0
20.7,21.4,20.9,96,94,93,1.042,0,0
20.7,21.2,20.9,96.5,94,93,1.042,0,0
20.7,21.3,21,96,94,94,1.042,0,0
20.7,21.3,21,95.8,94,94,1.042,0,0
20.7,21.3,21,95.6,94,94,1.042,0,0
20.7,21.4,21,96.1,94,94,1.042,0,0
20.7,21.3,21,96.3,94,94,1.042,0,0
20.7,21.4,21,95.7,94,94,1.042,0,0
20.7,21.4,21,95.3,94,94,1.042,0,0
20.7,21.4,21,96.2,94,94,1.042,0,0
20.8,21.4,21,96.2,94,94,1.042,0,0
20.8,21.4,21,95.5,94,94,1.042,0,0
20.8,21.4,21,95.6,94,94,1.042,0,0
20.8,21.4,21,95.7,94,94,1.042,0,0
20.8,21.4,21.1,95.8,94,94,1.042,0,0
20.8,21.4,21,95.7,94,94,1.042,0,0
20.8,21.4,21,95.9,94,94,1.042,0,0
20.8,21.4,21.1,96,94,94,1.042,0,0
20.8,21.4,21.1,95.8,94,94,1.042,0,0
20.8,21.4,21,95.5,94,94,1.042,0,0
20.8,21.4,21.1,95.6,94,94,1.042,0,0
20.8,21.4,21,95.7,94,94,1.042,0,0
20.8,21.5,21,95.5,94,94,1.042,0,0
20.8,21.4,20.9,95.4,94,93,1.042,0,0
20.8,21.4,21,95.5,94,94,1.042,0,0
20.8,21.4,21,94.9,94,94,1.042,0,0
20.8,21.4,21,95.2,94,94,1.042,0,0
20.8,21.5,21,95.2,94,94,1.042,0,0
20.8,21.4,21.1,95.6,94,94,1.042,0,0
20.8,21.4,21.1,96,94,94,1.042,0,0
20.8,21.4,21.1,96.1,94,94,1.042,0,0
20.8,21.5,21.1,95.7,94,94,1.042,0,0
20.8,21.5,21,95.3,94,94,1.042,0,0
20.8,21.5,21.1,95.6,94,94,1.042,0,0
20.8,21.5,21.1,95.7,94,94,1.042,0,0
20.8,21.4,21.1,95.8,94,94,1.042,0,0
20.8,21.5,21.1,95.8,94,94,1.042,0,0
20.8,21.4,21.1,95.5,94,94,1.042,0,0
20.8,21.5,21.1,95.5,94,94,1.042,0,0
23.2,23.7,23.3,94.9,95,95,1.042,0,0
23.2,23.6,23.2,95.2,95,95,1.042,0,0
23.2,23.7,23.3,94.9,95,95,1.042,0,0
23.3,23.7,23.2,94.9,95,95,1.042,0,0
23.2,23.7,23.2,94.9,95,95,1.042,0,0
23.2,23.7,23.2,94.9,95,95,1.042,0,0
23.3,23.7,23.3,94.9,95,95,1.042,0,0
23.2,23.6,23.3,94.9,95,95,1.042,0,0
23.3,23.7,23.3,94.7,95,95,1.042,0,0
23.3,23.7,23.3,94.7,95,95,1.042,0,0
23.3,23.7,23.2,94.6,95,95,1.042,0,0
23.2,23.6,23.3,94.5,95,95,1.042,0,0
23.2,23.7,23.2,94.6,95,95,1.042,0,0
23.2,23.7,23.2,94.7,95,95,1.042,0,0
23.2,23.7,23.2,94.4,95,95,1.042,0,0
23.2,23.6,23.2,94.5,95,95,1.042,0,0
23.2,23.6,23.3,95.1,95,95,1.042,0,0
23.2,23.7,23.2,94.8,95,95,1.042,0,0
23.2,23.6,23.2,94.4,95,95,1.042,0,0
23.2,23.7,23.2,94.4,95,95,1.042,0,0
23.2,23.7,23.2,94,95,95,1.042,0,0
23.2,23.6,23.2,94.7,95,95,1.042,0,0
23.2,23.6,23.2,94.7,95,95,1.042,0,0
23.2,23.7,23.2,94.7,95,95,1.042,0,0
23.2,23.7,23.3,94.8,95,95,1.042,0,0
23.2,23.7,23.2,95.3,95,95,1.042,0,0
23.2,23.7,23.2,94.7,95,95,1.042,0,0
23.2,23.7,23.2,94.7,95,95,1.042,0,0
23.2,23.7,23.3,94.7,95,95,1.042,0,0
23.2,23.7,23.3,94.7,95,95,1.042,0,0
23.2,23.8,23.2,94.7,95,95,1.042,0,0
23.2,23.7,23.3,94.7,95,95,1.042,0,0
23.2,23.8,23.3,94.8,95,95,1.042,0,0
23.2,23.8,23.3,94,95,95,1.042,0,0
23.2,23.7,23.3,94,95,95,1.042,0,0
23.2,23.6,23.2,94,95,95,1.042,0,0
23.2,23.6,23.2,93.6,95,95,1.042,0,0
23.2,23.6,23.2,93.8,95,95,1.042,0,0
23.2,23.7,23.2,94,95,95,1.042,0,0
23.2,23.6,23.2,94.2,95,95,1.042,0,0
23.2,23.6,23.3,93.9,95,95,1.042,0,0
23.1,23.7,23.2,94.4,95,95,1.042,0,0
23.2,23.7,23.2,94.5,95,95,1.042,0,0
23.2,23.7,23.3,94.4,95,95,1.042,0,0
23.2,23.6,23.2,94.4,95,95,1.042,0,0
23.2,23.6,23.2,94.1,95,95,1.042,0,0
23.2,23.7,23.2,94.2,95,95,1.042,0,0
23.2,23.7,23.3,94.2,95,95,1.042,0,0
23.2,23.7,23.3,94.1,95,95,1.042,0,0
23.2,23.7,23.3,93.7,95,95,1.042,0,0
23.2,23.6,23.1,94,95,95,1.042,0,0
23.2,23.6,23.2,93.8,95,95,1.042,0,0
23.1,23.6,23.2,93.9,95,95,1.042,0,0
23.1,23.6,23.2,94.3,95,95,1.042,0,0
23.2,23.6,23.2,94.5,95,95,1.042,0,0
23.1,23.6,23.2,94.1,95,95,1.042,0,0
23.1,23.6,23.3,93.9,95,95,1.042,0,0
23.2,23.6,23.2,94.1,95,95,1.042,0,0
23.2,23.7,23.2,93.8,95,95,1.042,0,0
23.2,23.7,23.3,94.4,95,95,1.042,0,0
23.2,23.7,23.3,94.3,95,95,1.042,0,0
23.2,23.7,23.2,94.4,95,95,1.042,0,0
23.2,23.7,23.2,94.3,95,95,1.042,0,0
23.2,23.7,23.3,94.4,95,95,1.042,0,0
23.2,23.7,23.2,94.1,95,95,1.042,0,0
23.2,23.7,23.2,94.3,95,95,1.042,0,0
23.2,23.7,23.1,94.2,95,95,1.042,0,0
23.3,23.8,23.3,94.4,95,95,1.042,0,0
23.2,23.7,23.2,94.4,95,95,1.042,0,0
23.2,23.6,23.2,94.3,95,95,1.042,0,0
23.3,23.7,23.3,94.3,95,95,1.042,0,0
23.3,23.8,23.2,94.5,95,95,1.042,0,0
23.2,23.7,23.2,94.2,95,95,1.042,0,0
23.2,23.8,23.3,94.7,95,95,1.042,0,0
23.3,23.7,23.3,94.6,95,95,1.042,0,0
23.2,23.7,23.2,94.3,95,95,1.042,0,0
23.2,23.7,23.2,94.1,95,95,1.042,0,0
23.2,23.7,23.2,93.9,95,95,1.042,0,0
23.2,23.7,23.2,94.5,95,95,1.042,0,0
23.2,23.6,23.2,94,95,95,1.042,0,0
23.2,23.6,23.2,93.7,95,95,1.042,0,0
23.2,23.7,23.2,93.4,95,95,1.042,0,0
23.2,23.6,23.2,93.3,95,95,1.042,0,0
23.2,23.6,23.2,93.6,95,95,1.042,0,0
23.1,23.6,23.2,93.7,95,95,1.042,0,0
23.2,23.5,23.1,93.9,95,95,1.042,0,0
23.1,23.6,23.1,94.3,95,95,1.042,0,0
23.1,23.6,23.2,94.2,95,95,1.042,0,0
23.2,23.6,23.2,94.7,95,95,1.042,0,0
23.2,23.6,23.2,94.1,95,95,1.042,0,0
23.2,23.6,23.2,94.1,95,95,1.042,0,0
23.2,23.6,23.2,93.5,95,95,1.042,0,0
23.1,23.6,23.2,94.2,95,95,1.042,0,0
23.1,23.6,23.1,94.4,95,95,1.042,0,0
23.1,23.6,23.1,94.2,95,95,1.042,0,0
23.1,23.6,23.1,94.4,95,95,1.042,0,0
23.1,23.5,23.1,94.5,95,95,1.042,0,0
23.1,23.6,23.1,94.3,95,95,1.042,0,0
23.1,23.6,23.1,94.1,95,95,1.042,0,0
23.1,23.5,23,94.2,95,95,1.042,0,0
23,23.6,23,93.9,95,95,1.042,0,0
23,23.5,22.9,94,95,95,1.042,0,0
23,23.5,23.1,93.8,95,95,1.042,0,0
22.9,23.4,23,94.2,95,95,1.042,0,0
23,23.5,23,94.4,95,95,1.042,0,0
23,23.4,23,93.8,95,95,1.042,0,0
22.9,23.4,22.9,93.9,95,95,1.042,0,0
22.9,23.4,22.9,94,95,95,1.042,0,0
22.9,23.4,22.9,94.4,95,95,1.042,0,0
22.9,23.4,22.9,94.5,95,95,1.042,0,0
22.9,23.4,22.9,94.2,95,95,1.042,0,0
22.9,23.4,22.9,94.2,95,95,1.042,0,0
22.9,23.3,22.9,94.1,95,95,1.042,0,0
22.9,23.3,22.9,94.3,95,95,1.042,0,0
22.9,23.4,22.8,94.3,95,95,1.042,0,0
22.9,23.3,22.9,94.4,95,95,1.042,0,0
22.9,23.4,22.7,94.4,95,95,1.042,0,0
22.9,23.4,22.8,94.4,95,95,1.042,0,0
22.9,23.4,22.9,94.5,95,95,1.042,0,0
22.9,23.3,22.9,94.2,95,95,1.042,0,0
22.9,23.4,22.9,94.2,95,95,1.042,0,0
22.9,23.4,22.8,94.2,95,95,1.042,0,0
22.9,23.4,22.7,94.3,95,95,1.042,0,0
22.9,23.4,22.8,94.3,95,95,1.042,0,0
22.9,23.4,22.9,94.3,95,95,1.042,0,0
22.9,23.4,22.9,94.1,95,95,1.042,0,0
22.9,23.4,23,94.1,95,95,1.042,0,0
22.9,23.3,22.8,94,95,95,1.042,0,0
22.9,23.4,22.9,94.4,95,95,1.042,0,0
22.9,23.4,22.8,94.3,95,95,1.042,0,0
22.9,23.4,22.9,94.3,95,95,1.042,0,0
22.9,23.3,22.9,94.4,95,95,1.042,0,0
22.9,23.3,22.8,94.8,95,95,1.042,0,0
22.9,23.3,22.8,94.7,95,95,1.042,0,0
22.8,23.3,22.8,94.2,95,95,1.042,0,0
22.8,23.3,22.8,94.3,95,95,1.042,0,0
22.8,23.3,22.8,94.6,95,95,1.042,0,0
22.8,23.3,22.9,94.5,95,95,1.042,0,0
22.8,23.3,22.8,94.3,95,95,1.042,0,0
22.8,23.3,22.7,94.3,95,95,1.042,0,0
22.8,23.3,22.9,94.2,95,95,1.042,0,0
22.8,23.2,22.7,94.3,95,95,1.042,0,0
22.8,23.3,22.8,94.9,95,95,1.042,0,0
22.8,23.2,22.8,94.6,95,95,1.042,0,0
22.8,23.2,22.8,94.8,95,95,1.042,0,0
22.8,23.3,22.7,94.8,95,95,1.042,0,0
22.8,23.2,22.7,94.3,95,95,1.042,0,0
22.8,23.3,22.7,94.4,95,95,1.042,0,0
22.7,23.2,22.7,94.7,95,95,1.042,0,0
22.7,23.1,22.7,95.1,95,95,1.042,0,0
22.7,23.1,22.7,94.2,95,95,1.042,0,0
22.7,23.1,22.6,94.2,95,95,1.042,0,0
22.7,23.1,22.7,94.4,95,95,1.042,0,0
22.7,23.1,22.7,94.2,95,95,1.042,0,0
22.7,23.2,22.7,94.3,95,95,1.042,0,0
22.7,23.2,22.7,94.1,95,95,1.042,0,0
22.7,23.1,22.6,94.2,95,95,1.042,0,0
22.7,23.1,22.7,93.8,95,95,1.042,0,0
22.7,23.2,22.7,94.3,95,95,1.042,0,0
22.8,23.1,22.8,94.6,95,95,1.042,0,0
22.7,23.1,22.9,94.5,95,95,1.042,0,0
22.8,23.2,22.8,94.5,95,95,1.042,0,0
22.8,23.3,22.8,94.2,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.8,23.3,22.8,94,95,95,1.042,0,0
22.8,23.2,22.8,94.1,95,95,1.042,0,0
22.8,23.3,22.8,94.4,95,95,1.042,0,0
22.8,23.3,22.8,94.5,95,95,1.042,0,0
22.8,23.3,22.8,94.3,95,95,1.042,0,0
22.8,23.3,22.8,93.6,95,95,1.042,0,0
22.8,23.3,22.9,93.5,95,95,1.042,0,0
22.8,23.2,22.8,93.8,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.8,23.2,22.8,93.9,95,95,1.042,0,0
22.8,23.3,22.8,93.7,95,95,1.042,0,0
22.8,23.3,22.9,93.5,95,95,1.042,0,0
22.8,23.3,22.9,93.5,95,95,1.042,0,0
22.8,23.3,22.8,93.6,95,95,1.042,0,0
22.8,23.2,22.8,93.9,95,95,1.042,0,0
22.8,23.2,22.8,93.7,95,95,1.042,0,0
22.8,23.3,22.8,93.6,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.8,23.3,22.9,93.6,95,95,1.042,0,0
22.9,23.3,22.9,93.7,95,95,1.042,0,0
22.8,23.4,22.8,93.7,95,95,1.042,0,0
22.8,23.3,22.8,93.8,95,95,1.042,0,0
22.8,23.3,22.8,93.8,95,95,1.042,0,0
22.8,23.3,22.8,93.7,95,95,1.042,0,0
22.9,23.3,22.8,94.5,95,95,1.042,0,0
22.9,23.3,22.8,94.1,95,95,1.042,0,0
22.9,23.3,22.9,93.8,95,95,1.042,0,0
22.9,23.3,22.8,93.3,95,95,1.042,0,0
22.9,23.3,22.8,93.5,95,95,1.042,0,0
22.8,23.3,22.8,93.5,95,95,1.042,0,0
22.8,23.3,22.9,93.5,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.9,23.3,22.9,93.7,95,95,1.042,0,0
22.8,23.3,22.9,93.6,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.8,23.4,22.9,93.7,95,95,1.042,0,0
22.8,23.3,22.9,93.6,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.8,23.3,22.8,93.2,95,95,1.042,0,0
22.8,23.4,22.8,93.3,95,95,1.042,0,0
22.8,23.3,22.9,93.2,95,95,1.042,0,0
22.8,23.2,22.8,93.7,95,95,1.042,0,0
22.8,23.3,22.9,93.7,95,95,1.042,0,0
22.8,23.3,22.8,94.4,95,95,1.042,0,0
22.8,23.3,22.9,94.1,95,95,1.042,0,0
22.8,23.3,22.8,93.3,95,95,1.042,0,0
22.8,23.3,22.8,93,95,95,1.042,0,0
22.8,23.3,22.9,93.4,95,95,1.042,0,0
22.8,23.3,22.8,93.5,95,95,1.042,0,0
22.8,23.3,22.8,93.6,95,95,1.042,0,0
22.8,23.2,22.9,93.4,95,95,1.042,0,0
22.8,23.3,22.8,93.4,95,95,1.042,0,0
22.8,23.3,22.8,93.2,95,95,1.042,0,0
22.8,23.2,22.9,93.6,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.8,23.3,22.8,93.6,95,95,1.042,0,0
22.8,23.3,22.9,93.7,95,95,1.042,0,0
22.8,23.3,22.9,93.4,95,95,1.042,0,0
22.8,23.3,22.9,93.7,95,95,1.042,0,0
22.8,23.3,22.9,93.8,95,95,1.042,0,0
22.8,23.4,22.8,93.8,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.8,23.3,22.9,93.6,95,95,1.042,0,0
22.8,23.4,22.8,93.4,95,95,1.042,0,0
22.8,23.4,22.9,93.7,95,95,1.042,0,0
22.8,23.3,22.8,93.3,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.9,23.3,22.8,94.3,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.9,23.3,22.9,93.9,95,95,1.042,0,0
22.9,23.3,22.8,93.8,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.9,23.4,22.9,93.8,95,95,1.042,0,0
22.9,23.4,22.9,94.2,95,95,1.042,0,0
22.9,23.4,22.9,94.4,95,95,1.042,0,0
22.9,23.4,22.9,94,95,95,1.042,0,0
22.9,23.4,22.9,94.3,95,95,1.042,0,0
22.9,23.4,22.9,93.5,95,95,1.042,0,0
22.9,23.4,22.9,93.4,95,95,1.042,0,0
22.9,23.4,22.9,94.1,95,95,1.042,0,0
22.9,23.4,23,93.9,95,95,1.042,0,0
22.9,23.4,23,93.9,95,95,1.042,0,0
22.9,23.4,23,94,95,95,1.042,0,0
22.9,23.4,23,93.9,95,95,1.042,0,0
22.9,23.4,23.1,94.1,95,95,1.042,0,0
22.9,23.4,22.9,94.3,95,95,1.042,0,0
22.9,23.4,22.9,93.9,95,95,1.042,0,0
22.9,23.4,23,93.9,95,95,1.042,0,0
22.9,23.4,22.9,93.9,95,95,1.042,0,0
22.9,23.4,23,94.3,95,95,1.042,0,0
22.9,23.4,23,94.3,95,95,1.042,0,0
22.9,23.4,22.9,94,95,95,1.042,0,0
22.9,23.4,23,93.9,95,95,1.042,0,0
22.9,23.4,23,93.7,95,95,1.042,0,0
22.9,23.5,23,94.2,95,95,1.042,0,0
22.9,23.5,23,94,95,95,1.042,0,0
22.9,23.5,23.1,94.4,95,95,1.042,0,0
22.9,23.4,23,94.3,95,95,1.042,0,0
22.9,23.4,23,93.7,95,95,1.042,0,0
22.9,23.4,23,94,95,95,1.042,0,0
23,23.4,23,93.6,95,95,1.042,0,0
22.9,23.4,23,93.9,95,95,1.042,0,0
22.9,23.5,23,93.9,95,95,1.042,0,0
22.9,23.4,23,93.9,95,95,1.042,0,0
22.9,23.5,23,94.1,95,95,1.042,0,0
22.9,23.3,23,94,95,95,1.042,0,0
22.9,23.3,23,93.7,95,95,1.042,0,0
22.8,23.4,22.9,94,95,95,1.042,0,0
22.9,23.3,22.9,94.3,95,95,1.042,0,0
22.9,23.4,22.8,93.9,95,95,1.042,0,0
22.9,23.4,22.9,94.1,95,95,1.042,0,0
22.9,23.3,22.8,94,95,95,1.042,0,0
22.8,23.2,22.8,94.1,95,95,1.042,0,0
22.8,23.2,22.8,94,95,95,1.042,0,0
22.8,23.2,22.9,93.9,95,95,1.042,0,0
22.8,23.2,22.8,93.6,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.8,23.2,22.8,93.7,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.7,23.2,22.8,93.9,95,95,1.042,0,0
22.7,23.3,22.7,93.7,95,95,1.042,0,0
22.7,23.1,22.7,93.9,95,95,1.042,0,0
22.7,23.1,22.8,94.1,95,95,1.042,0,0
22.7,23.3,22.7,94.4,95,95,1.042,0,0
22.7,23.2,22.7,94.2,95,95,1.042,0,0
22.7,23.2,22.8,93.9,95,95,1.042,0,0
22.7,23.1,22.7,94.3,95,95,1.042,0,0
22.7,23.1,22.7,94.3,95,95,1.042,0,0
22.7,23.1,22.7,94.1,95,95,1.042,0,0
22.7,23.2,22.8,93.9,95,95,1.042,0,0
22.7,23.2,22.7,93.7,95,95,1.042,0,0
22.7,23.2,22.8,93.9,95,95,1.042,0,0
22.7,23.3,22.8,94,95,95,1.042,0,0
22.7,23.2,22.7,93.3,95,95,1.042,0,0
22.7,23.2,22.8,94.3,95,95,1.042,0,0
22.7,23.1,22.8,94.2,95,95,1.042,0,0
22.7,23.3,22.8,94,95,95,1.042,0,0
22.7,23.2,22.8,94.1,95,95,1.042,0,0
22.8,23.2,22.7,94.2,95,95,1.042,0,0
22.7,23.3,22.9,94,95,95,1.042,0,0
22.8,23.2,22.8,94.1,95,95,1.042,0,0
22.8,23.2,22.8,94.1,95,95,1.042,0,0
22.7,23.3,22.9,94,95,95,1.042,0,0
22.8,23.3,22.9,94.4,95,95,1.042,0,0
22.8,23.3,22.8,94.4,95,95,1.042,0,0
22.8,23.3,22.9,94.3,95,95,1.042,0,0
22.8,23.3,22.8,94.3,95,95,1.042,0,0
22.8,23.3,22.8,94,95,95,1.042,0,0
22.8,23.3,22.9,94,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.8,23.3,22.9,93.6,95,95,1.042,0,0
22.8,23.3,22.8,93.8,95,95,1.042,0,0
22.8,23.3,22.9,93.7,95,95,1.042,0,0
22.7,23.3,22.8,93.8,95,95,1.042,0,0
22.7,23.2,22.9,94.2,95,95,1.042,0,0
22.8,23.2,22.9,94.1,95,95,1.042,0,0
22.8,23.2,22.7,94.2,95,95,1.042,0,0
22.8,23.3,22.8,94.2,95,95,1.042,0,0
22.8,23.3,22.8,94,95,95,1.042,0,0
22.8,23.3,22.8,93.9,95,95,1.042,0,0
22.8,23.3,22.8,93.6,95,95,1.042,0,0
22.8,23.3,22.8,93.8,95,95,1.042,0,0
22.7,23.3,22.9,94.3,95,95,1.042,0,0
22.8,23.3,22.9,94.2,95,95,1.042,0,0
22.8,23.3,22.8,94,95,95,1.042,0,0
22.7,23.3,22.9,94,95,95,1.042,0,0
22.8,23.3,22.9,93.9,95,95,1.042,0,0
22.8,23.2,22.8,94,95,95,1.042,0,0
22.8,23.2,22.9,94.3,95,95,1.042,0,0
22.8,23.3,22.9,94.9,95,95,1.042,0,0
22.8,23.3,22.9,94.4,95,95,1.042,0,0
22.8,23.3,22.8,94.3,95,95,1.042,0,0
22.8,23.2,22.9,94.4,95,95,1.042,0,0
22.8,23.3,22.8,94.1,95,95,1.042,0,0
22.8,23.3,22.8,94.1,95,95,1.042,0,0
22.8,23.3,22.9,93.7,95,95,1.042,0,0
22.8,23.3,22.9,93.8,95,95,1.042,0,0
22.7,23.2,22.8,94.5,95,95,1.042,0,0
22.7,23.3,22.9,94.2,95,95,1.042,0,0
22.7,23.2,22.8,93.9,95,95,1.042,0,0
22.8,23.2,22.8,94.3,95,95,1.042,0,0
22.7,23.2,22.8,94.5,95,95,1.042,0,0
22.8,23.2,22.8,94.5,95,95,1.042,0,0
22.7,23.2,22.8,94.2,95,95,1.042,0,0
22.7,23.2,22.7,94.4,95,95,1.042,0,0
22.7,23.2,22.8,94.1,95,95,1.042,0,0
22.7,23.2,22.7,94,95,95,1.042,0,0
22.7,23.2,22.8,93.9,95,95,1.042,0,0
22.7,23.2,22.7,94.3,95,95,1.042,0,0
22.7,23.2,22.7,94.3,95,95,1.042,0,0
22.7,23.2,22.8,94.1,95,95,1.042,0,0
22.7,23.1,22.8,94.2,95,95,1.042,0,0
22.7,23.1,22.7,94,95,95,1.042,0,0
22.6,23.2,22.7,94.1,95,95,1.042,0,0
22.6,23.1,22.7,94.1,95,95,1.042,0,0
22.6,23.1,22.7,94.3,95,95,1.042,0,0
22.6,23.1,22.7,94,95,95,1.042,0,0
22.6,23.1,22.7,93.9,95,95,1.042,0,0
22.6,23.1,22.7,93.9,95,95,1.042,0,0
22.6,23.2,22.7,94.1,95,95,1.042,0,0
22.6,23.1,22.7,94.3,95,95,1.042,0,0
22.6,23.1,22.8,94.7,95,95,1.042,0,0
22.6,23.1,22.6,94.5,95,95,1.042,0,0
22.6,23.1,22.7,94.7,95,95,1.042,0,0
22.6,23.1,22.6,94.2,95,95,1.042,0,0
22.6,23.1,22.6,94.3,95,95,1.042,0,0
22.6,23.1,22.7,94.4,95,95,1.042,0,0
22.6,23.1,22.7,94.4,95,95,1.042,0,0
22.6,23.1,22.6,93.7,95,95,1.042,0,0
22.6,23.1,22.6,93.8,95,95,1.042,0,0
22.6,23.1,22.6,94.6,95,95,1.042,0,0
22.6,23.1,22.7,94.5,95,95,1.042,0,0
